"Topic","1"," "," "
"0.107","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.096264","55","rendering a better future (L Shape)",""
"0.089233","1","A Speculative Exploration of the Role of Dialogue in Human-Computer Co-creation",""
"0.086588","67","when happy accidents spark creativity bringing collaborative speculation to life with generative ai",""
"0.071475","68","writers want ai collaborators to respect their personal values and writing strategies a human-centered perspective on ai co-writing",""
"0.068661","17","ai-generated dance and the subjectivity challenge",""
"0.068119","26","embodying an interactive ai for dance through movement ideation",""
"0.065224","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.062818","37","intelligent music performance system towards a design framework",""
"0.061991","11","Public Interest Technology Indian Megacities",""
"-","-","-","-"
"Topic","2"," "," "
"0.13051","17","ai-generated dance and the subjectivity challenge",""
"0.12945","26","embodying an interactive ai for dance through movement ideation",""
"0.10648","31","from critical technical practice to reflexive data science",""
"0.091181","15","ahrc design fellows challenges of the future ai data",""
"0.085597","9","Lonely Road Maison 2021 preprint",""
"0.080147","1","A Speculative Exploration of the Role of Dialogue in Human-Computer Co-creation",""
"0.072038","7","Instituting socio-technical education futures encounters with through technical democracy, data justice, and imaginaries",""
"0.070424","16","ai in the public eye investigating public ai literacy through ai art",""
"0.065383","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.062421","68","writers want ai collaborators to respect their personal values and writing strategies a human-centered perspective on ai co-writing",""
"-","-","-","-"
"Topic","3"," "," "
"0.18825","21","deepfakes in india from words for the lies to the faces for the lies",""
"0.11242","50","objective portrait a practice-based inquiry to explore al as a reflective design partner",""
"0.105","8","Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media",""
"0.10234","28","festforward participatory design futuring and world-building for equitable digital futures in performing arts festivals",""
"0.10164","3","Artificial Intelligence and Creativity",""
"0.10071","11","Public Interest Technology Indian Megacities",""
"0.081583","55","rendering a better future (L Shape)",""
"0.079976","6","Exploring the Human-AI Nexus- A Friendly Dispute Between Second-Order Cybernetical Ethical Thinking and Questions of AI Ethics",""
"0.076942","9","Lonely Road Maison 2021 preprint",""
"0.070132","49","nishant shah",""
"-","-","-","-"
"Topic","4"," "," "
"0.11972","29","filmmaking of the future a co-design-led investigation into the potential of immersive technologies to enhance the small and medium audiovisual production",""
"0.080272","28","festforward participatory design futuring and world-building for equitable digital futures in performing arts festivals",""
"0.064089","3","Artificial Intelligence and Creativity",""
"0.062501","55","rendering a better future (L Shape)",""
"0.056732","1","A Speculative Exploration of the Role of Dialogue in Human-Computer Co-creation",""
"0.054716","67","when happy accidents spark creativity bringing collaborative speculation to life with generative ai",""
"0.054477","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"0.053732","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.053099","44","message ritual a posthuman account of living with lamp",""
"0.05276","21","deepfakes in india from words for the lies to the faces for the lies",""
"-","-","-","-"
"Topic","5"," "," "
"0.19077","27","experiential speculation in vision-based ai design education designing conventional and progressive ai futures",""
"0.15646","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"0.10956","31","from critical technical practice to reflexive data science",""
"0.10855","15","ahrc design fellows challenges of the future ai data",""
"0.104","19","boosting children's creativity through creative interactions with social robots",""
"0.10108","57","sparking creativity with robots a design perspective",""
"0.069686","4","Call for Speculative ICCC",""
"0.068534","34","how to use generative ai as a design material for future human-computer (co-) creation",""
"0.068007","22","design ideation with ai-sketching thinking and talking with generative machine learning models",""
