"Topic","1"," "," "
"0.22782","60","synthetic ethnography field devices for the qualitative study of generative models",""
"0.21905","15","ahrc design fellows challenges of the future ai data",""
"0.21568","39","lost in the logistical funhouse speculative design as synthetic media enterprise",""
"0.2111","2","Algorithmic Abduction Robots",""
"0.2086","50","objective portrait a practice-based inquiry to explore al as a reflective design partner",""
"0.18214","31","from critical technical practice to reflexive data science",""
"0.17766","67","when happy accidents spark creativity bringing collaborative speculation to life with generative ai",""
"0.17592","7","Instituting socio-technical education futures encounters with through technical democracy, data justice, and imaginaries",""
"0.16699","13","World Yearbook of Education 2024 Digi... (Z-Library) (dragged)",""
"0.16672","47","muGen — Generative AI as Machinic Exploration of Cultural Archives",""
"-","-","-","-"
"Topic","2"," "," "
"0.34059","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.27222","30","from ban it till we understand it to resistance is futile how university programming instructors plan to adapt as more students use ai code generation and",""
"0.25812","12","The Future of HCI-Policy Collaboration",""
"0.22696","11","Public Interest Technology Indian Megacities",""
"0.18553","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"0.17337","8","Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media",""
"0.17028","22","design ideation with ai-sketching thinking and talking with generative machine learning models",""
"0.16993","55","rendering a better future (L Shape)",""
"0.16895","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.16538","65","user perspectives of the ethical dilemmas of ownership accountability leadership in human-ai co-creation",""
"-","-","-","-"
"Topic","3"," "," "
"0.36666","63","unpredictable memes speculative futures of meme creators ownership through the lens of disruptive technologies",""
"0.22463","58","speculation forms and functions",""
"0.21497","24","dreams for digital spaces symposium paper what shapes the worlds of children educators and researchers",""
"0.18592","28","festforward participatory design futuring and world-building for equitable digital futures in performing arts festivals",""
"0.16352","3","Artificial Intelligence and Creativity",""
"0.15346","27","experiential speculation in vision-based ai design education designing conventional and progressive ai futures",""
"0.1328","32","generative ai futures a speculative design exploration",""
"0.13238","35","humans will lose proper imagination unconsciously",""
"0.13092","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.12382","45","metaverse perspectives from japan a participatory speculative design case study",""
"-","-","-","-"
"Topic","4"," "," "
"0.30104","54","prototyping relational things that talk a discursive design strategy for conversational ai systems",""
"0.23393","6","Exploring the Human-AI Nexus- A Friendly Dispute Between Second-Order Cybernetical Ethical Thinking and Questions of AI Ethics",""
"0.22803","49","nishant shah",""
"0.19748","5","Exploration of the Future of Co-Creative Systems Through Collaborative Speculative Design Practices",""
"0.14464","65","user perspectives of the ethical dilemmas of ownership accountability leadership in human-ai co-creation",""
"0.14158","7","Instituting socio-technical education futures encounters with through technical democracy, data justice, and imaginaries",""
"0.14111","64","unreliable narrator reparative approaches to harmful biases in ai storytelling for the he classroom and future creative industries",""
"0.12855","27","experiential speculation in vision-based ai design education designing conventional and progressive ai futures",""
"0.12264","51","on the integration of machine agents into live coding",""
"0.12059","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"-","-","-","-"
"Topic","5"," "," "
"0.27121","3","Artificial Intelligence and Creativity",""
"0.2154","21","deepfakes in india from words for the lies to the faces for the lies",""
"0.17529","16","ai in the public eye investigating public ai literacy through ai art",""
"0.15744","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.15223","31","from critical technical practice to reflexive data science",""
"0.12623","68","writers want ai collaborators to respect their personal values and writing strategies a human-centered perspective on ai co-writing",""
"0.11456","55","rendering a better future (L Shape)",""
"0.11258","14","_explorers of unknown planets practices and politics of artificial intelligence in visual arts",""
"0.11064","47","muGen — Generative AI as Machinic Exploration of Cultural Archives",""
"0.10946","41","machines for living",""
"-","-","-","-"
"Topic","6"," "," "
"0.32581","13","World Yearbook of Education 2024 Digi... (Z-Library) (dragged)",""
"0.21707","7","Instituting socio-technical education futures encounters with through technical democracy, data justice, and imaginaries",""
"0.15621","58","speculation forms and functions",""
"0.15346","6","Exploring the Human-AI Nexus- A Friendly Dispute Between Second-Order Cybernetical Ethical Thinking and Questions of AI Ethics",""
"0.15134","45","metaverse perspectives from japan a participatory speculative design case study",""
"0.15089","39","lost in the logistical funhouse speculative design as synthetic media enterprise",""
"0.14951","24","dreams for digital spaces symposium paper what shapes the worlds of children educators and researchers",""
"0.14456","2","Algorithmic Abduction Robots",""
"0.12526","49","nishant shah",""
"0.11942","64","unreliable narrator reparative approaches to harmful biases in ai storytelling for the he classroom and future creative industries",""
"-","-","-","-"
"Topic","7"," "," "
"0.34739","68","writers want ai collaborators to respect their personal values and writing strategies a human-centered perspective on ai co-writing",""
"0.25634","18","artistic fusion- exploring the potential of ai-generated artwork in enabling creative expression with people with intellectual disabilities",""
"0.22838","8","Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media",""
"0.13092","47","muGen — Generative AI as Machinic Exploration of Cultural Archives",""
"0.13091","17","ai-generated dance and the subjectivity challenge",""
"0.12397","26","embodying an interactive ai for dance through movement ideation",""
"0.11932","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"0.11199","35","humans will lose proper imagination unconsciously",""
"0.11154","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.099221","48","nine potential pitfalls when designing human-ai co-creative systems",""
"-","-","-","-"
"Topic","8"," "," "
"0.16398","61","the entoptic field camera as metaphor-driven research-through-design with ai technologies",""
"0.15425","37","intelligent music performance system towards a design framework",""
"0.13724","43","memory manipulations in extended reality",""
"0.12811","19","boosting children's creativity through creative interactions with social robots",""
"0.11878","53","probing respiratory care with generative deep learning",""
"0.10979","52","participatory conceptual design of accessible digital musical instruments using generative ai",""
"0.09676","40","machine talking speculative conversations with ai through practice-oriented research",""
"0.089733","57","sparking creativity with robots a design perspective",""
"0.078231","38","its like the value system in the loop domain experts values expectations for nlp automation",""
"0.078096","67","when happy accidents spark creativity bringing collaborative speculation to life with generative ai",""
"-","-","-","-"
"Topic","9"," "," "
