"Topic","1"," "," "
"0.4595","49","nishant shah",""
"0.3068","2","Algorithmic Abduction Robots",""
"0.27816","6","Exploring the Human-AI Nexus- A Friendly Dispute Between Second-Order Cybernetical Ethical Thinking and Questions of AI Ethics",""
"0.27725","21","deepfakes in india from words for the lies to the faces for the lies",""
"0.20266","60","synthetic ethnography field devices for the qualitative study of generative models",""
"0.14999","15","ahrc design fellows challenges of the future ai data",""
"0.14051","54","prototyping relational things that talk a discursive design strategy for conversational ai systems",""
"0.13752","31","from critical technical practice to reflexive data science",""
"0.13112","51","on the integration of machine agents into live coding",""
"0.12911","14","_explorers of unknown planets practices and politics of artificial intelligence in visual arts",""
"-","-","-","-"
"Topic","2"," "," "
"0.50041","58","speculation forms and functions",""
"0.35914","5","Exploration of the Future of Co-Creative Systems Through Collaborative Speculative Design Practices",""
"0.32005","24","dreams for digital spaces symposium paper what shapes the worlds of children educators and researchers",""
"0.31613","65","user perspectives of the ethical dilemmas of ownership accountability leadership in human-ai co-creation",""
"0.24923","25","drinking chai with your (ai) programming partner a design fiction about generative ai for software engineering",""
"0.19566","1","A Speculative Exploration of the Role of Dialogue in Human-Computer Co-creation",""
"0.16861","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.15055","28","festforward participatory design futuring and world-building for equitable digital futures in performing arts festivals",""
"0.14072","35","humans will lose proper imagination unconsciously",""
"0.13634","21","deepfakes in india from words for the lies to the faces for the lies",""
"-","-","-","-"
"Topic","3"," "," "
"0.41809","20","conversations with the news co-speculation into conversational interactions with news content",""
"0.39539","22","design ideation with ai-sketching thinking and talking with generative machine learning models",""
"0.25751","55","rendering a better future (L Shape)",""
"0.2515","12","The Future of HCI-Policy Collaboration",""
"0.23964","50","objective portrait a practice-based inquiry to explore al as a reflective design partner",""
"0.18955","56","responsible language technologies foreseeing and mitigating harms",""
"0.1603","33","hidden layer interaction a co-creative design fiction for generative models",""
"0.15693","65","user perspectives of the ethical dilemmas of ownership accountability leadership in human-ai co-creation",""
"0.13986","46","miracle machine in the making soulful speculation with kabbalah",""
"0.13935","34","how to use generative ai as a design material for future human-computer (co-) creation",""
"-","-","-","-"
"Topic","4"," "," "
"0.34403","52","participatory conceptual design of accessible digital musical instruments using generative ai",""
"0.30608","47","muGen — Generative AI as Machinic Exploration of Cultural Archives",""
"0.25345","13","World Yearbook of Education 2024 Digi... (Z-Library) (dragged)",""
"0.19913","67","when happy accidents spark creativity bringing collaborative speculation to life with generative ai",""
"0.19182","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"0.17479","29","filmmaking of the future a co-design-led investigation into the potential of immersive technologies to enhance the small and medium audiovisual production",""
"0.13943","65","user perspectives of the ethical dilemmas of ownership accountability leadership in human-ai co-creation",""
"0.13619","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.12086","16","ai in the public eye investigating public ai literacy through ai art",""
"0.10533","36","imagining the future of creative ai tools a cospeculative workshop",""
"-","-","-","-"
"Topic","5"," "," "
"0.28488","12","The Future of HCI-Policy Collaboration",""
"0.25359","14","_explorers of unknown planets practices and politics of artificial intelligence in visual arts",""
"0.2373","7","Instituting socio-technical education futures encounters with through technical democracy, data justice, and imaginaries",""
"0.22589","49","nishant shah",""
"0.20356","16","ai in the public eye investigating public ai literacy through ai art",""
"0.1946","50","objective portrait a practice-based inquiry to explore al as a reflective design partner",""
"0.17164","13","World Yearbook of Education 2024 Digi... (Z-Library) (dragged)",""
"0.16183","24","dreams for digital spaces symposium paper what shapes the worlds of children educators and researchers",""
"0.16146","56","responsible language technologies foreseeing and mitigating harms",""
"0.15906","58","speculation forms and functions",""
"-","-","-","-"
"Topic","6"," "," "
"0.27048","6","Exploring the Human-AI Nexus- A Friendly Dispute Between Second-Order Cybernetical Ethical Thinking and Questions of AI Ethics",""
"0.22523","37","intelligent music performance system towards a design framework",""
"0.21692","30","from ban it till we understand it to resistance is futile how university programming instructors plan to adapt as more students use ai code generation and",""
"0.20752","67","when happy accidents spark creativity bringing collaborative speculation to life with generative ai",""
"0.17506","24","dreams for digital spaces symposium paper what shapes the worlds of children educators and researchers",""
"0.16626","1","A Speculative Exploration of the Role of Dialogue in Human-Computer Co-creation",""
"0.15562","25","drinking chai with your (ai) programming partner a design fiction about generative ai for software engineering",""
"0.15014","55","rendering a better future (L Shape)",""
"0.1467","17","ai-generated dance and the subjectivity challenge",""
"0.14349","2","Algorithmic Abduction Robots",""
"-","-","-","-"
"Topic","7"," "," "
"0.58292","40","machine talking speculative conversations with ai through practice-oriented research",""
"0.42092","11","Public Interest Technology Indian Megacities",""
"0.29201","34","how to use generative ai as a design material for future human-computer (co-) creation",""
"0.21985","4","Call for Speculative ICCC",""
"0.19325","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.15785","62","the future of generative ai how genai would change human-computer co-creation in the next 10 to 15 years",""
"0.14196","20","conversations with the news co-speculation into conversational interactions with news content",""
"0.13145","35","humans will lose proper imagination unconsciously",""
"0.11626","2","Algorithmic Abduction Robots",""
"0.11356","6","Exploring the Human-AI Nexus- A Friendly Dispute Between Second-Order Cybernetical Ethical Thinking and Questions of AI Ethics",""
"-","-","-","-"
"Topic","8"," "," "
"0.3945","3","Artificial Intelligence and Creativity",""
"0.33822","31","from critical technical practice to reflexive data science",""
"0.12557","1","A Speculative Exploration of the Role of Dialogue in Human-Computer Co-creation",""
"0.12374","4","Call for Speculative ICCC",""
"0.099429","34","how to use generative ai as a design material for future human-computer (co-) creation",""
"0.08301","7","Instituting socio-technical education futures encounters with through technical democracy, data justice, and imaginaries",""
"0.075589","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.062506","51","on the integration of machine agents into live coding",""
"0.058265","35","humans will lose proper imagination unconsciously",""
"0.057339","8","Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media",""
"-","-","-","-"
"Topic","9"," "," "
"0.32741","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.27815","8","Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media",""
"0.26576","26","embodying an interactive ai for dance through movement ideation",""
"0.25167","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"0.23126","17","ai-generated dance and the subjectivity challenge",""
"0.11263","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.070469","1","A Speculative Exploration of the Role of Dialogue in Human-Computer Co-creation",""
"0.065602","18","artistic fusion- exploring the potential of ai-generated artwork in enabling creative expression with people with intellectual disabilities",""
"0.062191","22","design ideation with ai-sketching thinking and talking with generative machine learning models",""
"0.057781","65","user perspectives of the ethical dilemmas of ownership accountability leadership in human-ai co-creation",""
"-","-","-","-"
"Topic","10"," "," "
"0.43971","38","its like the value system in the loop domain experts values expectations for nlp automation",""
"0.37538","15","ahrc design fellows challenges of the future ai data",""
"0.23696","30","from ban it till we understand it to resistance is futile how university programming instructors plan to adapt as more students use ai code generation and",""
"0.12897","56","responsible language technologies foreseeing and mitigating harms",""
"0.063087","27","experiential speculation in vision-based ai design education designing conventional and progressive ai futures",""
"0.062164","52","participatory conceptual design of accessible digital musical instruments using generative ai",""
"0.054256","61","the entoptic field camera as metaphor-driven research-through-design with ai technologies",""
"0.053749","28","festforward participatory design futuring and world-building for equitable digital futures in performing arts festivals",""
"0.042869","2","Algorithmic Abduction Robots",""
"0.037967","57","sparking creativity with robots a design perspective",""
"-","-","-","-"
"Topic","11"," "," "
"0.33761","45","metaverse perspectives from japan a participatory speculative design case study",""
"0.31143","32","generative ai futures a speculative design exploration",""
"0.25538","28","festforward participatory design futuring and world-building for equitable digital futures in performing arts festivals",""
"0.22516","56","responsible language technologies foreseeing and mitigating harms",""
"0.10271","18","artistic fusion- exploring the potential of ai-generated artwork in enabling creative expression with people with intellectual disabilities",""
"0.098884","46","miracle machine in the making soulful speculation with kabbalah",""
"0.094809","12","The Future of HCI-Policy Collaboration",""
"0.089676","16","ai in the public eye investigating public ai literacy through ai art",""
"0.087253","38","its like the value system in the loop domain experts values expectations for nlp automation",""
"0.079294","50","objective portrait a practice-based inquiry to explore al as a reflective design partner",""
