"Topic","1"," "," "
"0.32248","27","experiential speculation in vision-based ai design education designing conventional and progressive ai futures",""
"0.24792","22","design ideation with ai-sketching thinking and talking with generative machine learning models",""
"0.23945","4","Call for Speculative ICCC",""
"0.21794","34","how to use generative ai as a design material for future human-computer (co-) creation",""
"0.17236","20","conversations with the news co-speculation into conversational interactions with news content",""
"0.16907","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"0.16819","28","festforward participatory design futuring and world-building for equitable digital futures in performing arts festivals",""
"0.16188","15","ahrc design fellows challenges of the future ai data",""
"0.14164","37","intelligent music performance system towards a design framework",""
"0.13951","50","objective portrait a practice-based inquiry to explore al as a reflective design partner",""
"-","-","-","-"
"Topic","2"," "," "
"0.26174","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"0.25025","65","user perspectives of the ethical dilemmas of ownership accountability leadership in human-ai co-creation",""
"0.21168","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.18452","52","participatory conceptual design of accessible digital musical instruments using generative ai",""
"0.17312","6","Exploring the Human-AI Nexus- A Friendly Dispute Between Second-Order Cybernetical Ethical Thinking and Questions of AI Ethics",""
"0.17254","18","artistic fusion- exploring the potential of ai-generated artwork in enabling creative expression with people with intellectual disabilities",""
"0.16591","5","Exploration of the Future of Co-Creative Systems Through Collaborative Speculative Design Practices",""
"0.1568","8","Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media",""
"0.13183","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.11892","16","ai in the public eye investigating public ai literacy through ai art",""
"-","-","-","-"
"Topic","3"," "," "
"0.3031","13","World Yearbook of Education 2024 Digi... (Z-Library) (dragged)",""
"0.25106","7","Instituting socio-technical education futures encounters with through technical democracy, data justice, and imaginaries",""
"0.24763","58","speculation forms and functions",""
"0.21043","24","dreams for digital spaces symposium paper what shapes the worlds of children educators and researchers",""
"0.14489","45","metaverse perspectives from japan a participatory speculative design case study",""
"0.14448","3","Artificial Intelligence and Creativity",""
"0.13886","52","participatory conceptual design of accessible digital musical instruments using generative ai",""
"0.13134","16","ai in the public eye investigating public ai literacy through ai art",""
"0.12682","27","experiential speculation in vision-based ai design education designing conventional and progressive ai futures",""
"0.12168","31","from critical technical practice to reflexive data science",""
"-","-","-","-"
"Topic","4"," "," "
"0.31848","8","Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media",""
"0.12105","35","humans will lose proper imagination unconsciously",""
"0.11741","29","filmmaking of the future a co-design-led investigation into the potential of immersive technologies to enhance the small and medium audiovisual production",""
"0.11581","9","Lonely Road Maison 2021 preprint",""
"0.10756","21","deepfakes in india from words for the lies to the faces for the lies",""
"0.1002","19","boosting children's creativity through creative interactions with social robots",""
"0.099823","43","memory manipulations in extended reality",""
"0.09979","31","from critical technical practice to reflexive data science",""
"0.091493","15","ahrc design fellows challenges of the future ai data",""
"0.089525","6","Exploring the Human-AI Nexus- A Friendly Dispute Between Second-Order Cybernetical Ethical Thinking and Questions of AI Ethics",""
"-","-","-","-"
"Topic","5"," "," "
"0.23952","49","nishant shah",""
"0.19881","6","Exploring the Human-AI Nexus- A Friendly Dispute Between Second-Order Cybernetical Ethical Thinking and Questions of AI Ethics",""
"0.1945","38","its like the value system in the loop domain experts values expectations for nlp automation",""
"0.18171","64","unreliable narrator reparative approaches to harmful biases in ai storytelling for the he classroom and future creative industries",""
"0.17709","7","Instituting socio-technical education futures encounters with through technical democracy, data justice, and imaginaries",""
"0.17368","66","what is human-centered about human-centered ai a map of the research landscape",""
"0.17229","60","synthetic ethnography field devices for the qualitative study of generative models",""
"0.15731","14","_explorers of unknown planets practices and politics of artificial intelligence in visual arts",""
"0.15196","31","from critical technical practice to reflexive data science",""
"0.14988","25","drinking chai with your (ai) programming partner a design fiction about generative ai for software engineering",""
"-","-","-","-"
"Topic","6"," "," "
"0.29973","3","Artificial Intelligence and Creativity",""
"0.16226","47","muGen — Generative AI as Machinic Exploration of Cultural Archives",""
"0.15969","31","from critical technical practice to reflexive data science",""
"0.1472","13","World Yearbook of Education 2024 Digi... (Z-Library) (dragged)",""
"0.14164","18","artistic fusion- exploring the potential of ai-generated artwork in enabling creative expression with people with intellectual disabilities",""
"0.13616","16","ai in the public eye investigating public ai literacy through ai art",""
"0.1316","63","unpredictable memes speculative futures of meme creators ownership through the lens of disruptive technologies",""
"0.13104","14","_explorers of unknown planets practices and politics of artificial intelligence in visual arts",""
"0.12488","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.11777","24","dreams for digital spaces symposium paper what shapes the worlds of children educators and researchers",""
"-","-","-","-"
"Topic","7"," "," "
"0.31923","41","machines for living",""
"0.23298","2","Algorithmic Abduction Robots",""
"0.15195","21","deepfakes in india from words for the lies to the faces for the lies",""
"0.11085","55","rendering a better future (L Shape)",""
"0.099247","33","hidden layer interaction a co-creative design fiction for generative models",""
"0.094441","40","machine talking speculative conversations with ai through practice-oriented research",""
"0.090852","39","lost in the logistical funhouse speculative design as synthetic media enterprise",""
"0.08873","31","from critical technical practice to reflexive data science",""
"0.088539","44","message ritual a posthuman account of living with lamp",""
"0.085982","50","objective portrait a practice-based inquiry to explore al as a reflective design partner",""
"-","-","-","-"
"Topic","8"," "," "
"0.33785","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.13283","55","rendering a better future (L Shape)",""
"0.10663","11","Public Interest Technology Indian Megacities",""
"0.097486","24","dreams for digital spaces symposium paper what shapes the worlds of children educators and researchers",""
"0.090188","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.085898","28","festforward participatory design futuring and world-building for equitable digital futures in performing arts festivals",""
"0.078614","15","ahrc design fellows challenges of the future ai data",""
