"Topic","1"," "," "
"0.11337","8","Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media",""
"0.099962","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.088334","28","festforward participatory design futuring and world-building for equitable digital futures in performing arts festivals",""
"0.080804","15","ahrc design fellows challenges of the future ai data",""
"0.079939","55","rendering a better future (L Shape)",""
"0.071612","11","Public Interest Technology Indian Megacities",""
"0.066847","21","deepfakes in india from words for the lies to the faces for the lies",""
"0.060879","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.060585","52","participatory conceptual design of accessible digital musical instruments using generative ai",""
"0.058412","6","Exploring the Human-AI Nexus- A Friendly Dispute Between Second-Order Cybernetical Ethical Thinking and Questions of AI Ethics",""
"-","-","-","-"
"Topic","2"," "," "
"0.13662","27","experiential speculation in vision-based ai design education designing conventional and progressive ai futures",""
"0.10632","64","unreliable narrator reparative approaches to harmful biases in ai storytelling for the he classroom and future creative industries",""
"0.093483","2","Algorithmic Abduction Robots",""
"0.084438","52","participatory conceptual design of accessible digital musical instruments using generative ai",""
"0.076603","37","intelligent music performance system towards a design framework",""
"0.074648","48","nine potential pitfalls when designing human-ai co-creative systems",""
"0.073107","31","from critical technical practice to reflexive data science",""
"0.069278","34","how to use generative ai as a design material for future human-computer (co-) creation",""
"0.06788","4","Call for Speculative ICCC",""
"0.06775","50","objective portrait a practice-based inquiry to explore al as a reflective design partner",""
"-","-","-","-"
"Topic","3"," "," "
"0.11757","21","deepfakes in india from words for the lies to the faces for the lies",""
"0.069301","28","festforward participatory design futuring and world-building for equitable digital futures in performing arts festivals",""
"0.066429","56","responsible language technologies foreseeing and mitigating harms",""
"0.064668","8","Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media",""
"0.062812","47","muGen — Generative AI as Machinic Exploration of Cultural Archives",""
"0.062236","9","Lonely Road Maison 2021 preprint",""
"0.058451","49","nishant shah",""
"0.057949","55","rendering a better future (L Shape)",""
"0.056883","11","Public Interest Technology Indian Megacities",""
"0.055947","17","ai-generated dance and the subjectivity challenge",""
"-","-","-","-"
"Topic","4"," "," "
"0.13941","63","unpredictable memes speculative futures of meme creators ownership through the lens of disruptive technologies",""
"0.12006","58","speculation forms and functions",""
"0.090909","45","metaverse perspectives from japan a participatory speculative design case study",""
"0.083712","5","Exploration of the Future of Co-Creative Systems Through Collaborative Speculative Design Practices",""
"0.074238","12","The Future of HCI-Policy Collaboration",""
"0.070041","32","generative ai futures a speculative design exploration",""
"0.069155","40","machine talking speculative conversations with ai through practice-oriented research",""
"0.065355","67","when happy accidents spark creativity bringing collaborative speculation to life with generative ai",""
"0.065038","24","dreams for digital spaces symposium paper what shapes the worlds of children educators and researchers",""
"0.063656","35","humans will lose proper imagination unconsciously",""
"-","-","-","-"
"Topic","5"," "," "
"0.1887","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.17059","30","from ban it till we understand it to resistance is futile how university programming instructors plan to adapt as more students use ai code generation and",""
"0.15264","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"0.1281","27","experiential speculation in vision-based ai design education designing conventional and progressive ai futures",""
"0.1256","22","design ideation with ai-sketching thinking and talking with generative machine learning models",""
"0.082119","8","Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media",""
"0.070849","65","user perspectives of the ethical dilemmas of ownership accountability leadership in human-ai co-creation",""
"0.060419","52","participatory conceptual design of accessible digital musical instruments using generative ai",""
"0.056999","38","its like the value system in the loop domain experts values expectations for nlp automation",""
"0.053502","55","rendering a better future (L Shape)",""
"-","-","-","-"
"Topic","6"," "," "
