"Topic","1"," "," "
"0.93181","32","generative ai futures a speculative design exploration",""
"0.93178","15","ahrc design fellows challenges of the future ai data",""
"0.91501","5","Exploration of the Future of Co-Creative Systems Through Collaborative Speculative Design Practices",""
"0.88686","25","drinking chai with your (ai) programming partner a design fiction about generative ai for software engineering",""
"0.8862","49","nishant shah",""
"0.87648","20","conversations with the news co-speculation into conversational interactions with news content",""
"0.87041","57","sparking creativity with robots a design perspective",""
"0.82211","11","Public Interest Technology Indian Megacities",""
"0.8097","21","deepfakes in india from words for the lies to the faces for the lies",""
"0.78687","64","unreliable narrator reparative approaches to harmful biases in ai storytelling for the he classroom and future creative industries",""
"-","-","-","-"
"Topic","2"," "," "
"0.84327","30","from ban it till we understand it to resistance is futile how university programming instructors plan to adapt as more students use ai code generation and",""
"0.67011","22","design ideation with ai-sketching thinking and talking with generative machine learning models",""
"0.65525","65","user perspectives of the ethical dilemmas of ownership accountability leadership in human-ai co-creation",""
"0.61359","44","message ritual a posthuman account of living with lamp",""
"0.5444","12","The Future of HCI-Policy Collaboration",""
"0.51826","61","the entoptic field camera as metaphor-driven research-through-design with ai technologies",""
"0.48351","16","ai in the public eye investigating public ai literacy through ai art",""
"0.45674","45","metaverse perspectives from japan a participatory speculative design case study",""
"0.43001","18","artistic fusion- exploring the potential of ai-generated artwork in enabling creative expression with people with intellectual disabilities",""
"0.38587","47","muGen — Generative AI as Machinic Exploration of Cultural Archives",""
"-","-","-","-"
"Topic","3"," "," "
"0.64556","60","synthetic ethnography field devices for the qualitative study of generative models",""
"0.60221","63","unpredictable memes speculative futures of meme creators ownership through the lens of disruptive technologies",""
"0.43004","42","memento flori speculative design approaches to memorials of the future",""
"0.3222","43","memory manipulations in extended reality",""
"0.31972","65","user perspectives of the ethical dilemmas of ownership accountability leadership in human-ai co-creation",""
"0.29539","47","muGen — Generative AI as Machinic Exploration of Cultural Archives",""
"0.26158","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"0.20971","33","hidden layer interaction a co-creative design fiction for generative models",""
