"Topic","1"," "," "
"0.27223","58","speculation forms and functions",""
"0.13416","61","the entoptic field camera as metaphor-driven research-through-design with ai technologies",""
"0.12651","44","message ritual a posthuman account of living with lamp",""
"0.11842","35","humans will lose proper imagination unconsciously",""
"0.10599","45","metaverse perspectives from japan a participatory speculative design case study",""
"0.096958","13","World Yearbook of Education 2024 Digi... (Z-Library) (dragged)",""
"0.091616","37","intelligent music performance system towards a design framework",""
"0.088703","60","synthetic ethnography field devices for the qualitative study of generative models",""
"0.088057","5","Exploration of the Future of Co-Creative Systems Through Collaborative Speculative Design Practices",""
"0.085941","27","experiential speculation in vision-based ai design education designing conventional and progressive ai futures",""
"-","-","-","-"
"Topic","2"," "," "
"0.17034","55","rendering a better future (L Shape)",""
"0.12749","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.10301","2","Algorithmic Abduction Robots",""
"0.098977","67","when happy accidents spark creativity bringing collaborative speculation to life with generative ai",""
"0.097562","30","from ban it till we understand it to resistance is futile how university programming instructors plan to adapt as more students use ai code generation and",""
"0.089797","6","Exploring the Human-AI Nexus- A Friendly Dispute Between Second-Order Cybernetical Ethical Thinking and Questions of AI Ethics",""
"0.086515","8","Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media",""
"0.085159","21","deepfakes in india from words for the lies to the faces for the lies",""
"0.083347","15","ahrc design fellows challenges of the future ai data",""
"0.082289","36","imagining the future of creative ai tools a cospeculative workshop",""
"-","-","-","-"
"Topic","3"," "," "
"0.16496","9","Lonely Road Maison 2021 preprint",""
"0.16123","21","deepfakes in india from words for the lies to the faces for the lies",""
"0.14184","31","from critical technical practice to reflexive data science",""
"0.13054","2","Algorithmic Abduction Robots",""
"0.093172","50","objective portrait a practice-based inquiry to explore al as a reflective design partner",""
"0.085292","48","nine potential pitfalls when designing human-ai co-creative systems",""
"0.084873","4","Call for Speculative ICCC",""
"0.081817","58","speculation forms and functions",""
"0.078859","61","the entoptic field camera as metaphor-driven research-through-design with ai technologies",""
"0.077006","33","hidden layer interaction a co-creative design fiction for generative models",""
"-","-","-","-"
"Topic","4"," "," "
"0.32519","65","user perspectives of the ethical dilemmas of ownership accountability leadership in human-ai co-creation",""
"0.32516","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"0.28854","8","Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media",""
"0.21305","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.19512","52","participatory conceptual design of accessible digital musical instruments using generative ai",""
"0.15779","5","Exploration of the Future of Co-Creative Systems Through Collaborative Speculative Design Practices",""
"0.15217","22","design ideation with ai-sketching thinking and talking with generative machine learning models",""
"0.15186","4","Call for Speculative ICCC",""
"0.14253","34","how to use generative ai as a design material for future human-computer (co-) creation",""
"0.13434","62","the future of generative ai how genai would change human-computer co-creation in the next 10 to 15 years",""
"-","-","-","-"
"Topic","5"," "," "
"0.18463","49","nishant shah",""
"0.18252","6","Exploring the Human-AI Nexus- A Friendly Dispute Between Second-Order Cybernetical Ethical Thinking and Questions of AI Ethics",""
"0.15044","37","intelligent music performance system towards a design framework",""
"0.14305","64","unreliable narrator reparative approaches to harmful biases in ai storytelling for the he classroom and future creative industries",""
"0.13534","66","what is human-centered about human-centered ai a map of the research landscape",""
"0.12227","5","Exploration of the Future of Co-Creative Systems Through Collaborative Speculative Design Practices",""
"0.11126","22","design ideation with ai-sketching thinking and talking with generative machine learning models",""
"0.11019","54","prototyping relational things that talk a discursive design strategy for conversational ai systems",""
"0.1037","51","on the integration of machine agents into live coding",""
"0.10312","56","responsible language technologies foreseeing and mitigating harms",""
"-","-","-","-"
"Topic","6"," "," "
"0.28257","12","The Future of HCI-Policy Collaboration",""
"0.11044","56","responsible language technologies foreseeing and mitigating harms",""
"0.10841","15","ahrc design fellows challenges of the future ai data",""
"0.096711","11","Public Interest Technology Indian Megacities",""
"0.094548","24","dreams for digital spaces symposium paper what shapes the worlds of children educators and researchers",""
"0.089743","48","nine potential pitfalls when designing human-ai co-creative systems",""
"0.087934","7","Instituting socio-technical education futures encounters with through technical democracy, data justice, and imaginaries",""
"0.087787","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.081469","16","ai in the public eye investigating public ai literacy through ai art",""
"0.072729","49","nishant shah",""
"-","-","-","-"
"Topic","7"," "," "
"0.22196","60","synthetic ethnography field devices for the qualitative study of generative models",""
"0.2086","2","Algorithmic Abduction Robots",""
"0.19391","33","hidden layer interaction a co-creative design fiction for generative models",""
"0.17684","47","muGen — Generative AI as Machinic Exploration of Cultural Archives",""
"0.15806","39","lost in the logistical funhouse speculative design as synthetic media enterprise",""
"0.15667","17","ai-generated dance and the subjectivity challenge",""
"0.14193","67","when happy accidents spark creativity bringing collaborative speculation to life with generative ai",""
"0.13373","50","objective portrait a practice-based inquiry to explore al as a reflective design partner",""
"0.12149","4","Call for Speculative ICCC",""
"0.11893","26","embodying an interactive ai for dance through movement ideation",""
"-","-","-","-"
"Topic","8"," "," "
"0.19871","46","miracle machine in the making soulful speculation with kabbalah",""
"0.13994","10","Predictive or Imaginative Futures",""
