"Topic","1"," "," "
"0.60361","13","World Yearbook of Education 2024 Digi... (Z-Library) (dragged)",""
"0.59611","7","Instituting socio-technical education futures encounters with through technical democracy, data justice, and imaginaries",""
"0.49733","51","on the integration of machine agents into live coding",""
"0.39579","60","synthetic ethnography field devices for the qualitative study of generative models",""
"0.34715","28","festforward participatory design futuring and world-building for equitable digital futures in performing arts festivals",""
"0.2922","31","from critical technical practice to reflexive data science",""
"0.28757","49","nishant shah",""
"0.27034","9","Lonely Road Maison 2021 preprint",""
"0.2644","63","unpredictable memes speculative futures of meme creators ownership through the lens of disruptive technologies",""
"0.23083","45","metaverse perspectives from japan a participatory speculative design case study",""
"-","-","-","-"
"Topic","2"," "," "
"0.55264","34","how to use generative ai as a design material for future human-computer (co-) creation",""
"0.5257","4","Call for Speculative ICCC",""
"0.45167","20","conversations with the news co-speculation into conversational interactions with news content",""
"0.43373","11","Public Interest Technology Indian Megacities",""
"0.31662","22","design ideation with ai-sketching thinking and talking with generative machine learning models",""
"0.28888","62","the future of generative ai how genai would change human-computer co-creation in the next 10 to 15 years",""
"0.25898","33","hidden layer interaction a co-creative design fiction for generative models",""
"0.25829","32","generative ai futures a speculative design exploration",""
"0.23365","35","humans will lose proper imagination unconsciously",""
"0.22985","50","objective portrait a practice-based inquiry to explore al as a reflective design partner",""
"-","-","-","-"
"Topic","3"," "," "
"0.55535","8","Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media",""
"0.37721","24","dreams for digital spaces symposium paper what shapes the worlds of children educators and researchers",""
"0.37248","38","its like the value system in the loop domain experts values expectations for nlp automation",""
"0.34683","27","experiential speculation in vision-based ai design education designing conventional and progressive ai futures",""
"0.324","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"0.32022","15","ahrc design fellows challenges of the future ai data",""
"0.23929","59","speculative mobility exploring sustainability-driven scenarios for future car owners",""
"0.1831","58","speculation forms and functions",""
"0.17152","31","from critical technical practice to reflexive data science",""
"0.15394","52","participatory conceptual design of accessible digital musical instruments using generative ai",""
"-","-","-","-"
"Topic","4"," "," "
"0.36633","36","imagining the future of creative ai tools a cospeculative workshop",""
"0.28851","52","participatory conceptual design of accessible digital musical instruments using generative ai",""
"0.28534","43","memory manipulations in extended reality",""
"0.24648","29","filmmaking of the future a co-design-led investigation into the potential of immersive technologies to enhance the small and medium audiovisual production",""
"0.20454","47","muGen — Generative AI as Machinic Exploration of Cultural Archives",""
"0.20052","21","deepfakes in india from words for the lies to the faces for the lies",""
"0.14902","35","humans will lose proper imagination unconsciously",""
"0.14623","67","when happy accidents spark creativity bringing collaborative speculation to life with generative ai",""
"0.14054","8","Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media",""
"0.12962","23","designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design",""
"-","-","-","-"
"Topic","5"," "," "
"0.52264","6","Exploring the Human-AI Nexus- A Friendly Dispute Between Second-Order Cybernetical Ethical Thinking and Questions of AI Ethics",""
"0.38931","30","from ban it till we understand it to resistance is futile how university programming instructors plan to adapt as more students use ai code generation and",""
